Ind,Gender,age_range,Occ_code,Partner_status,Region,Lodgment_method,PHI_Ind,Sw_amt,Alow_ben_amt,ETP_txbl_amt,Grs_int_amt,Aust_govt_pnsn_allw_amt,Unfranked_Div_amt,Frk_Div_amt,Dividends_franking_cr_amt,Net_rent_amt,Gross_rent_amt,Other_rent_ded_amt,Rent_int_ded_amt,Rent_cap_wks_amt,Net_farm_management_amt,Net_PP_BI_amt,Net_NPP_BI_amt,Total_PP_BI_amt,Total_NPP_BI_amt,Total_PP_BE_amt,Total_NPP_BE_amt,Net_CG_amt,Tot_CY_CG_amt,Net_PT_PP_dsn,Net_PT_NPP_dsn,Taxed_othr_pnsn_amt,Untaxed_othr_pnsn_amt,Other_foreign_inc_amt,Other_inc_amt,Tot_inc_amt,WRE_car_amt,WRE_trvl_amt,WRE_uniform_amt,WRE_self_amt,WRE_other_amt,Div_Ded_amt,Intrst_Ded_amt,Gift_amt,Non_emp_spr_amt,Cost_tax_affairs_amt,Other_Ded_amt,Tot_ded_amt,PP_loss_claimed,NPP_loss_claimed,Rep_frng_ben_amt,Med_Exp_TO_amt,Asbl_forgn_source_incm_amt,Spouse_adjusted_taxable_inc,Net_fincl_invstmt_lss_amt,Rptbl_Empr_spr_cont_amt,Cr_PAYG_ITI_amt,TFN_amts_wheld_gr_intst_amt,TFN_amts_wheld_divs_amt,Hrs_to_prepare_BPI_cnt,Taxable_Income,Help_debt,MCS_Emplr_Contr,MCS_Prsnl_Contr,MCS_Othr_Contr,MCS_Ttl_Acnt_Bal
199085,0,2,1,1,508,A,1,165806,0,0,15,0,0,4327,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172002,0,0,136,0,0,6354,0,0,0,2257,0,8747,0,0,3738,0,0,54587,173,11098,0,0,0,0,163255,0,25592,0,436,421762
54547,1,7,5,1,116,A,1,54484,0,0,3532,0,0,2790,1196,33645,44574,10613,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95647,0,0,218,0,259,0,0,74,0,0,0,551,0,0,0,0,0,125694,0,0,12854,0,0,0,95096,0,23104,1052,0,130650
204326,0,4,7,0,407,A,0,60225,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60632,0,0,327,0,0,0,0,0,0,101,0,428,0,0,0,0,0,0,0,0,0,0,0,0,60204,0,5811,0,0,116222
71044,1,7,4,1,114,A,1,16673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24834,0,0,0,0,41507,0,0,137,0,128,0,0,0,0,0,0,265,0,0,0,0,0,40599,0,0,0,0,0,0,41242,0,1446,0,223,9997
92273,1,2,0,1,210,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35479,0,0,0,0,35479,0,0,0,0,0,0,0,0,0,0,691,691,0,0,0,0,0,33268,691,0,0,0,0,0,34788,0,0,0,0,0
255592,1,10,0,0,212,A,0,0,0,0,124,6737,0,0,0,0,0,0,0,0,0,0,9273,0,9952,0,680,0,0,0,0,0,0,0,0,16134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16134,15019,0,0,0,0
70453,0,8,6,1,208,A,1,224313,0,0,457,0,0,3838,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,205,230458,20696,0,0,0,2635,0,0,4233,0,304,0,27868,0,0,0,0,0,10142,0,0,2964,0,0,0,202590,0,19969,0,0,140490
115458,0,9,4,1,106,A,1,46353,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-11019,0,0,0,11019,0,0,0,0,0,0,0,11021,46360,0,0,339,0,254,0,0,0,0,238,0,831,0,0,0,0,0,27842,0,0,0,3,0,0,45529,0,4123,0,0,17759
39049,0,6,8,1,508,A,1,125066,39966,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165079,2388,0,138,2640,1737,0,0,391,0,160,0,7454,0,0,0,0,0,0,0,0,0,0,0,0,157625,0,6551,0,0,31859
120617,0,8,1,1,212,S,0,36828,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37037,3439,588,226,0,226,0,0,0,0,0,0,4479,0,0,0,0,0,40148,0,0,0,0,0,0,32558,33042,3318,0,0,23447
164888,0,8,8,0,501,S,0,20005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,0,1729,0,0,1172
52202,1,6,2,1,403,A,1,44999,0,0,0,0,0,104,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45147,0,0,0,0,325,11,0,185,0,0,0,521,0,0,0,0,0,196331,0,0,0,0,0,0,44626,2440,4162,0,0,21775
248414,1,10,6,0,403,S,0,12331,1128,0,43,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15184,0,0,141,94,282,0,0,53,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,14614,0,873,0,15,929
3670,0,3,5,1,801,S,1,75587,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75604,0,0,0,0,162,0,0,0,0,134,0,296,0,0,0,0,0,104145,0,5290,0,0,0,0,75308,0,5415,7990,6629,333279
8339,0,3,4,1,101,S,1,106359,0,0,583,0,0,232,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107273,0,0,0,0,1159,0,0,147,0,0,0,1306,0,0,0,0,0,20552,0,7694,0,0,0,0,105967,0,0,0,19932,265463
110850,0,7,2,1,213,S,0,17343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17343,0,0,0,0,185,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,17158,0,3212,0,0,0
96698,1,4,4,1,214,A,1,35889,3700,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39604,5653,0,293,0,1130,0,0,11,0,0,0,7087,0,0,0,0,0,68690,0,0,0,0,0,0,32517,0,3242,0,453,41060
100021,0,4,1,1,208,A,1,94067,0,0,0,0,0,0,0,-29337,33770,16486,38981,7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64730,0,729,335,0,0,0,2309,0,0,623,0,3996,0,0,0,54,0,78236,0,0,0,0,0,0,60734,0,5609,0,8974,430587
201329,1,3,5,0,404,S,1,62568,0,0,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64808,0,0,0,0,604,0,0,108,0,0,0,712,0,0,0,0,0,0,0,0,1162,0,0,0,64096,0,0,5434,6171,351983
176348,0,9,9,0,306,A,0,39304,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41598,4142,0,501,0,2458,0,0,0,0,198,0,7299,0,0,0,0,0,0,0,0,0,0,0,0,34299,0,3897,0,489,14759
29425,1,4,0,1,509,A,1,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27910,0,0,0,0,28433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69827,0,0,0,0,0,0,28433,0,805,0,0,13543
243785,0,6,8,0,116,A,0,44352,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44481,1724,0,443,0,996,0,0,0,0,70,0,3233,0,0,0,0,0,0,0,0,0,0,0,0,41248,0,3372,0,332,15400
29894,0,6,3,1,124,A,1,1693,0,0,0,0,5,390,167,6350,32724,13850,12524,0,0,0,30522,0,194143,0,163620,0,0,0,0,0,0,0,0,39127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27799,0,0,3565,0,0,0,39127,0,233,0,0,15788
171414,1,7,2,0,602,A,0,25010,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25438,0,0,158,0,311,0,0,0,0,123,0,592,0,0,0,0,0,0,0,0,0,0,0,0,24846,0,2314,0,0,2579
213401,1,4,5,1,509,A,1,29617,126,0,11694,0,0,3374,1445,-182,5377,4995,564,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,46081,2029,0,158,0,158,0,0,9,0,0,0,2354,0,0,0,0,1,98303,0,0,3189,0,0,0,43727,0,2673,0,0,58190
2059,0,2,0,1,119,A,1,0,64278,0,2298,0,0,673,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67537,0,0,0,0,0,0,0,832,0,113,0,945,0,0,0,39,0,3686,0,0,557,0,0,0,66592,0,0,142200,0,141861
122922,0,8,1,0,117,A,1,129258,0,0,296,0,0,172,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,129812,0,0,0,0,590,0,0,163,0,167,0,920,0,0,0,0,3,0,0,0,0,0,0,0,128892,0,12156,0,0,81971
218968,1,2,9,0,801,S,0,23466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23466,0,0,311,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,23155,0,2090,0,301,25191
234058,0,6,6,1,116,S,0,76769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76770,0,0,0,0,272,0,0,0,0,0,0,272,0,0,0,0,0,50671,0,133,0,0,0,0,76498,0,7210,0,0,32335
72350,0,7,6,0,401,A,0,61909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61909,4181,0,163,0,1955,0,0,0,0,418,0,6717,0,0,0,0,0,0,0,8221,0,0,0,0,55192,0,4573,0,0,21962
25265,0,3,2,0,119,A,0,104103,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104109,0,0,327,0,2276,0,0,14,0,133,0,2750,0,0,0,0,0,0,0,3427,0,0,0,0,101359,0,851,3382,11402,423525
233589,0,10,2,0,311,S,0,27206,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,28669,0,0,0,0,0,0,0,456,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,28213,52493,3590,0,241,12093
65641,1,7,0,1,117,A,0,0,0,0,3,0,0,0,0,9421,12250,1210,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9424,0,0,0,0,0,0,0,0,0,262,0,262,0,0,0,0,0,114402,0,0,3269,0,0,0,9162,0,0,0,97,32661
203306,1,0,9,1,405,A,1,7167,0,0,900,14318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22385,0,0,216,0,47,0,0,51,0,95,0,409,0,0,0,0,0,19679,0,0,0,0,0,0,21976,0,0,0,0,0
100858,1,4,4,0,701,A,0,48143,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48316,0,0,300,0,0,0,0,9,0,159,0,468,0,0,0,0,0,0,0,0,0,0,0,0,47848,0,4119,0,0,15812
38010,1,5,0,0,319,A,0,0,0,0,193,0,0,0,0,9094,19702,10608,0,0,0,0,0,0,0,0,0,0,0,0,15890,0,0,0,0,25177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,0,0,0,25177,0,0,0,0,26788
11582,1,4,5,1,107,A,1,41747,69,0,11129,0,0,1525,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55123,0,0,406,0,0,0,0,141,0,0,0,547,0,0,0,0,0,198534,0,0,4759,0,0,0,54576,0,3669,902,0,41827
63561,1,7,5,1,127,A,1,36370,0,0,46,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41618,0,0,0,0,321,0,0,31,0,119,0,471,0,0,0,0,0,82390,0,0,0,0,0,0,41147,0,3188,0,0,71408
164705,1,10,8,0,306,A,0,22311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22311,0,0,86,0,185,0,0,0,0,73,0,344,0,0,0,0,0,0,0,0,0,0,0,0,21967,0,1448,0,0,1050
208772,0,1,1,1,507,A,1,44980,5094,0,18,0,0,0,0,24969,35442,8116,0,2357,0,0,5502,0,5600,0,98,0,0,0,0,0,0,0,11343,91906,2860,0,37,0,867,0,0,220,0,858,0,4842,0,0,0,0,0,37905,0,45125,6492,0,0,0,87064,0,41529,141900,0,6358364
61950,0,7,3,1,305,A,1,119906,0,0,498,0,0,14,5,-12177,14877,17074,9980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,110561,12374,470,638,0,9618,0,0,167,0,232,0,23499,0,0,0,0,0,10520,0,0,0,0,0,0,87062,0,10680,0,0,84545
189726,1,3,5,0,209,A,1,5757,0,0,14929,0,0,4552,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4158,0,0,0,31346,0,0,0,0,0,0,0,138,0,142,0,280,0,0,0,0,0,0,0,0,3290,0,0,0,31066,0,0,487893,0,614966
58932,1,0,0,1,403,A,1,0,0,0,181,13531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15410,0,0,0,0,0,0,13712,0,0,0,0,0
146597,1,7,0,1,121,A,1,0,0,0,0,0,0,0,0,-7010,17576,5521,13886,5179,0,0,0,0,0,0,0,0,0,0,30999,0,0,0,0,23989,0,0,0,0,0,0,0,0,0,366,0,366,0,0,0,0,0,81540,0,0,0,0,0,0,23623,0,0,0,0,31506
97432,1,0,0,1,211,A,1,0,0,0,0,7265,30,92,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8711,0,0,0,0,0,0,7427,0,0,0,0,0
190195,0,4,0,1,313,A,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40780,0,0,0,0,40839,0,0,0,0,0,0,0,662,0,120,0,782,0,0,0,0,0,41310,0,0,2333,0,0,0,40057,0,0,0,0,59488
92538,0,2,2,1,601,S,1,0,0,0,1048,0,0,1258,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69404,0,0,72249,0,0,0,0,176,0,0,233,0,0,0,409,0,0,0,0,0,23887,0,0,0,0,0,0,71840,0,0,0,0,390859
251432,1,10,4,0,311,S,1,26227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26227,0,0,611,0,292,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0,0,0,25324,5950,2426,0,303,6004
194151,1,4,2,1,301,A,1,88217,0,0,0,0,0,3103,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,92661,267,0,142,0,1043,0,0,164,0,0,2737,4353,0,0,0,0,0,121039,0,0,0,0,0,0,88308,0,8272,0,0,167526
155590,0,11,3,0,301,S,1,10108,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10117,0,214,51,0,147
191398,0,4,7,1,301,A,1,15960,12564,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51510,0,0,0,0,80086,4043,14034,160,0,0,0,0,0,0,0,0,18237,0,0,0,0,0,60661,0,0,10675,0,0,0,61849,0,0,0,0,94382
43842,1,6,5,0,211,A,1,81811,88,0,69,0,0,362,155,-6128,5648,3442,6856,1478,0,0,0,0,0,0,0,1841,3478,0,0,0,0,0,0,78198,0,0,480,0,1240,0,0,19,0,283,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,76176,0,6780,0,0,163123
55649,0,6,2,1,214,A,0,98600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98600,0,54,199,0,789,0,0,0,0,141,0,1183,0,0,12924,0,0,53928,0,0,0,0,0,0,97417,0,12402,0,0,85751
180937,1,4,2,1,507,A,1,24588,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12969,25938,0,27550,0,0,0,25,65143,0,0,226,0,523,0,0,0,0,25,0,774,0,0,0,0,0,30003,0,0,0,0,0,0,64369,0,2833,0,0,12094
165174,0,11,9,0,310,S,0,10826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10826,0,969,0,0,696
101123,1,4,0,0,208,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10606
111992,1,5,3,0,120,A,0,35440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,35575,0,0,0,0,997,0,0,0,0,176,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,34402,0,0,710,0,8107
208568,0,0,3,1,505,A,1,93548,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006,99636,0,0,0,0,0,0,0,30,0,610,0,640,0,0,0,0,0,86240,0,29352,0,0,0,0,98996,0,41529,0,0,315369
140561,0,7,5,1,207,S,1,91357,0,0,1254,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92636,0,0,0,0,1343,0,0,0,0,126,0,1469,0,0,27810,0,0,41632,0,0,0,0,0,0,91167,0,9800,0,0,31706
182548,1,3,1,0,309,A,1,40972,0,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42614,0,0,136,0,0,0,0,46,0,195,0,377,0,0,0,0,0,0,0,0,0,0,0,0,42237,0,4005,0,0,102866
47329,1,2,0,0,103,A,1,0,0,0,375,0,0,32130,13770,6769,40926,10985,23172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53044,0,0,0,0,0,0,0,54,22950,799,0,23803,0,0,0,0,0,0,0,0,0,0,0,0,29241,0,0,22800,0,978429
196904,0,6,2,1,314,A,1,212380,0,170202,415,0,302,13314,5705,0,0,0,0,0,0,0,0,0,0,0,0,9225,40431,0,2901,0,0,0,83431,497875,0,0,0,0,547,14083,0,0,0,0,0,14630,0,0,0,0,0,10163,0,0,0,0,0,0,483245,0,19856,0,797,589329
123595,1,9,6,0,505,A,1,69960,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,71105,0,0,873,0,0,0,0,74,0,0,488,1435,0,0,0,0,0,0,0,0,0,0,0,0,69670,8593,6532,0,0,36939
106486,1,8,1,1,116,A,1,56048,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56063,0,0,321,0,144,0,0,0,0,78,0,543,0,0,0,0,0,35275,0,0,0,0,0,0,55520,0,649,0,4593,26831
28691,1,6,5,1,205,A,0,74897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74897,9731,77,164,0,1210,0,0,74,0,255,0,11511,0,0,0,249,0,54857,0,0,0,0,0,0,63386,0,6928,0,0,68230
115479,1,9,2,1,604,A,1,65212,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65214,695,0,323,0,2087,0,0,22,0,135,0,3262,0,0,0,0,0,40506,0,942,0,0,0,0,61952,0,6941,0,0,49667
136340,0,7,2,1,302,S,1,55798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95045,0,0,0,0,0,0,55798,0,4198,0,0,66259
88113,1,0,5,1,206,A,1,70572,0,0,9151,0,0,4130,1770,10774,18991,7515,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96397,0,0,0,0,322,0,7075,55,0,823,0,8275,0,0,0,0,0,103310,0,25924,5225,0,0,0,88122,0,32837,53297,0,1108339
107159,0,9,6,1,304,S,1,24018,0,0,30,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25328,0,0,0,0,0,0,27225,28308,1934,0,64,28420
202940,0,1,0,1,407,A,1,0,0,0,586,4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21599,0,0,0,24,26848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22393,0,0,0,0,0,0,26848,0,0,1081,0,149227
37072,1,6,4,0,128,A,1,57442,0,0,0,0,0,0,0,-5231,23853,13587,13989,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52211,0,0,0,0,1958,0,0,318,0,158,0,2434,0,0,0,0,0,0,0,0,0,0,0,0,49777,0,5243,0,0,80304
195089,1,5,4,1,301,A,1,50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50921,735,5,134,0,751,0,0,0,0,106,0,1731,0,0,0,0,0,97316,0,0,0,0,0,0,49190,0,5677,0,466,43269
220640,1,9,5,0,505,S,1,63019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63019,407,0,163,0,0,0,0,63,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,62386,0,5460,0,0,35126
39295,0,5,9,1,101,S,1,77641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77641,0,0,157,0,147,0,0,0,0,0,0,304,0,0,0,0,0,8452,0,0,0,0,0,0,77337,0,0,3108,7889,255424
216154,1,3,2,1,501,A,1,34250,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9024,18048,0,147148,0,0,0,0,190424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175191,0,0,0,0,0,0,190424,0,3225,0,0,47831
24388,1,2,0,1,407,A,1,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22466,0,0,0,0,22681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53033,0,0,7027,0,0,0,22681,0,0,0,0,404111
239034,1,3,0,1,208,A,1,0,0,0,6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8541,0,0,0,0,3310,0,9602,0,0,0,0,0,0,0,694,0,0,0,694,0,0,0,0,3310,929209,0,0,0,0,0,0,8908,0,0,137250,0,135107
258610,0,10,2,0,119,S,0,17903,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17946,0,1401,0,0,1159
100185,1,4,1,0,217,A,0,68050,0,0,2,0,0,181,77,-20063,31510,19502,31002,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48247,1737,244,441,0,1409,0,0,0,0,834,0,4665,0,0,0,238,0,0,0,0,0,0,0,0,43582,0,6051,698,0,79624
32912,0,4,8,0,212,A,0,51660,0,0,1033,0,0,1855,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55343,0,0,705,0,680,0,0,109,0,199,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,53650,0,4461,0,0,128676
41966,0,6,7,1,113,A,0,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25455,0,0,0,0,0,0,4006,0,371,0,0,9417
59483,0,6,4,0,102,A,0,54975,0,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56431,0,0,478,0,1253,0,0,76,0,227,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,54397,0,5895,0,0,93835
214217,1,5,4,1,501,S,0,25409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25409,0,0,0,0,189,0,0,0,0,0,0,189,0,0,0,0,0,68082,0,0,0,0,0,0,25220,0,2350,0,0,44344
228369,0,8,8,1,405,A,1,138462,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138552,0,0,637,0,645,0,0,0,0,197,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,137073,0,7577,0,0,11776
160484,0,8,1,1,111,S,1,84792,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84845,0,0,162,5900,80,0,0,0,0,0,0,6142,0,0,0,0,0,69549,0,0,0,0,0,0,78703,0,7863,0,0,87186
209975,0,2,0,0,507,A,1,0,0,0,3199,0,0,0,0,3449,5339,1890,0,0,0,0,0,0,0,0,0,186663,373326,0,0,0,0,0,0,193311,0,0,0,0,0,0,0,0,31885,321,0,32206,0,0,0,0,0,0,0,0,0,0,0,0,161105,0,0,487893,0,559510
231040,1,10,4,0,317,S,0,41921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41921,754,0,317,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,40850,0,4307,0,530,14616
253655,1,10,8,0,119,A,0,10989,0,0,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13053,0,0,527,701,309,0,0,0,0,0,0,1537,0,0,0,0,0,0,0,0,0,0,0,0,11516,0,702,0,0,1756
56934,1,6,5,1,125,A,0,28606,0,0,0,0,0,75,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28713,0,0,133,0,137,0,0,0,0,117,0,387,0,0,0,0,0,27397,0,1160,0,0,0,0,28326,0,3651,0,0,136560
239972,1,10,5,1,121,S,1,50399,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55698,0,0,0,0,0,0,50402,10153,4577,0,0,14247
104957,0,2,0,1,112,S,1,0,0,0,8417,0,684,4387,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,15368,0,0,0,0,0,834,0,0,0,0,0,834,0,0,0,0,0,14533,0,0,0,0,0,0,14534,0,0,0,0,0
96372,0,5,4,1,309,A,1,58447,1176,0,0,0,0,0,0,-4628,4248,1997,6879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54995,3446,0,638,0,2945,0,0,0,0,296,0,7325,0,0,0,0,0,64592,0,0,0,0,0,0,47670,0,8664,0,0,23955
